x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32
0.497591466,0.335749209,0.494502842,0.320652604,0.494320601,0.320481807,0.494261622,0.32028389,0.492775142,0.320422024,0.491268098,0.320177108,0.488982767,0.319764525,0.483759701,0.325360149,0.475057214,0.324670017,0.493749946,0.350295752,0.491817355,0.35021314,0.456487924,0.409398466,0.459962159,0.416749537,0.43891874,0.517043233,0.496781081,0.529144108,0.447653562,0.590527892,0.554933906,0.503494263,0.449848622,0.613016129,0.568119109,0.4984079,0.451750427,0.613637745,0.567432523,0.483929902,0.451697439,0.603510022,0.563439786,0.485809952,0.42923969,0.607518554,0.436272919,0.621191025,0.456750274,0.735713184,0.463847846,0.751839221,0.444324702,0.852467895,0.443238944,0.906499088,0.431372762,0.873146057,0.429027855,0.927881718,0.475005656,0.861919463,0.479193896,0.950003862
0.497598767,0.336746007,0.494505763,0.321658999,0.494322091,0.321419328,0.494261146,0.321183503,0.492751151,0.321405798,0.491134226,0.321134865,0.488646358,0.320823312,0.483587563,0.326466233,0.474826366,0.326058745,0.493741065,0.351309568,0.49177292,0.351549387,0.455750436,0.409749717,0.459965646,0.416927546,0.439324647,0.521758378,0.49631992,0.530388296,0.455156833,0.590520203,0.553282917,0.498194098,0.457626939,0.612492561,0.565432131,0.490020126,0.460923046,0.611519456,0.562452078,0.476371527,0.46031636,0.603501976,0.558996797,0.478369862,0.428914666,0.609270155,0.437106073,0.622933388,0.457162589,0.734592974,0.466301739,0.751116276,0.444264859,0.851308286,0.444218576,0.903348029,0.431181133,0.873161554,0.429512084,0.926833093,0.475040376,0.860725939,0.479161441,0.953173041
0.497556418,0.338793337,0.494424701,0.323731273,0.494220704,0.323364317,0.494112521,0.323045254,0.492635161,0.323757559,0.490960479,0.323618114,0.488361627,0.32347095,0.483133376,0.328597337,0.47450003,0.328581035,0.493649304,0.353790551,0.491635114,0.354126304,0.45481056,0.412421077,0.459969997,0.41981566,0.440125912,0.523766696,0.495529681,0.532362938,0.462074399,0.585650206,0.549672663,0.489724219,0.466242403,0.60692054,0.559587181,0.475648791,0.469763368,0.602527022,0.555229366,0.4654181,0.468197972,0.598034799,0.552028835,0.469150871,0.427937418,0.612845182,0.4381378,0.627931535,0.457602113,0.732416749,0.47152853,0.749054134,0.443858832,0.851060629,0.445354581,0.901102722,0.430745602,0.873426795,0.430066109,0.924943805,0.475031972,0.860367894,0.479084581,0.954654157
0.497384518,0.340998799,0.494232386,0.325522184,0.49406907,0.325076878,0.494004458,0.324718297,0.492326915,0.325683743,0.490509033,0.325551122,0.487709492,0.325506628,0.482734501,0.33069241,0.47379303,0.330832243,0.493565977,0.355895877,0.491337836,0.356315017,0.453927815,0.414456874,0.459970176,0.422087252,0.441075295,0.5248757,0.49511072,0.532935977,0.466333091,0.58123976,0.545924246,0.482997417,0.472292751,0.599604368,0.554228187,0.466613799,0.474668145,0.595372558,0.549136281,0.457782596,0.472613782,0.591575265,0.546610475,0.462570161,0.427286476,0.615404069,0.438848227,0.630323529,0.457747549,0.730703831,0.475337654,0.746576011,0.442899972,0.849720359,0.446087927,0.899722934,0.430218726,0.873405874,0.430530936,0.923107922,0.474959493,0.860304773,0.479030907,0.954508781
0.496952504,0.342059135,0.493856162,0.326572716,0.493741423,0.326064169,0.493723065,0.325614423,0.49184075,0.326690465,0.489828914,0.326416254,0.486890793,0.326344639,0.482285947,0.331868231,0.473224074,0.332062572,0.493476123,0.356391937,0.4909091,0.357133836,0.4532381,0.414484113,0.459910393,0.422058344,0.442670405,0.525700212,0.495508254,0.53285706,0.469764322,0.580270112,0.54414314,0.479445606,0.476509869,0.596881747,0.553940058,0.465065181,0.479047328,0.592623293,0.547756433,0.453086466,0.476564407,0.588671684,0.543810964,0.456741154,0.426969618,0.615752816,0.439418614,0.630018353,0.458201051,0.729566395,0.476038009,0.745806634,0.441583812,0.848342299,0.446370065,0.898563504,0.429662645,0.873311222,0.43084392,0.920472026,0.474446774,0.860039711,0.47873801,0.954514802
0.496777564,0.342474759,0.49375084,0.326999128,0.493586391,0.32635498,0.493465036,0.325741887,0.491749376,0.327251434,0.489741951,0.3269054,0.486871898,0.32667017,0.481514931,0.33177644,0.473094016,0.331884146,0.493153304,0.356601119,0.490460038,0.35729304,0.452163666,0.414405137,0.459817022,0.421435714,0.44323045,0.524878085,0.499373108,0.530857325,0.471466452,0.577445447,0.545268238,0.474835247,0.477995604,0.593507409,0.555149436,0.459026873,0.48092851,0.588957787,0.549353838,0.449805945,0.47848171,0.585223198,0.546160936,0.454000413,0.426101476,0.616379321,0.440137476,0.630097985,0.458333105,0.727986991,0.475529343,0.745651424,0.440781802,0.846908689,0.446467459,0.898292184,0.429298788,0.872892678,0.430897176,0.920063853,0.473863423,0.859831333,0.478491515,0.954509497
0.496683121,0.342054725,0.493677139,0.32683748,0.493513048,0.326237708,0.493398458,0.325668752,0.49162358,0.327063411,0.489562541,0.326741725,0.486802518,0.326530546,0.481191695,0.331230819,0.473088354,0.330880821,0.492799819,0.356097728,0.490334451,0.356651753,0.451194286,0.413439333,0.459748805,0.420359284,0.443689138,0.520913005,0.506068349,0.527951598,0.47211054,0.574242711,0.550049782,0.473931581,0.478557497,0.589674234,0.558804691,0.461358875,0.48079285,0.587527394,0.552384555,0.451093674,0.478550822,0.58373785,0.549278438,0.454175115,0.425174385,0.616442323,0.440358281,0.629789352,0.458275825,0.727980912,0.474596828,0.745804667,0.440859497,0.846907914,0.44647792,0.898415565,0.429320633,0.872757077,0.43093434,0.920121193,0.473825485,0.859257638,0.477764696,0.955049872
0.496686518,0.341355562,0.493707597,0.32648918,0.493513584,0.326007694,0.493353218,0.325541049,0.491711289,0.326582491,0.489747405,0.326318711,0.487162679,0.326089293,0.481025994,0.32998383,0.473212063,0.329426259,0.492592305,0.355677158,0.490336537,0.356013536,0.450417727,0.410693258,0.45955658,0.417486399,0.443977326,0.517179728,0.512248218,0.522380888,0.471025288,0.569701672,0.563025236,0.476735145,0.477927655,0.583731771,0.574095964,0.464415371,0.480225623,0.582779408,0.56985563,0.454037666,0.477801323,0.580165803,0.565215409,0.45737049,0.424677849,0.616294444,0.440321743,0.629564941,0.45755446,0.728183985,0.472514063,0.747310996,0.44156,0.847015798,0.446407944,0.898780167,0.430259824,0.872510791,0.430852532,0.921644628,0.47444874,0.858547151,0.477236748,0.955776215
0.496936858,0.340248734,0.493964821,0.324891239,0.493616581,0.324481189,0.493360519,0.324081212,0.492324769,0.324906468,0.490594238,0.324700505,0.48851499,0.324504435,0.480987608,0.327447772,0.474922538,0.327204376,0.492610365,0.354764551,0.490825444,0.35479179,0.450255573,0.409062117,0.459570885,0.416513085,0.44372192,0.51150924,0.517156482,0.51746279,0.469101936,0.565110743,0.571017206,0.477894127,0.475315779,0.579674304,0.583756447,0.472600609,0.477811366,0.577875197,0.583198786,0.46110487,0.475496083,0.575318754,0.578394055,0.46159029,0.42416653,0.616996646,0.440025508,0.629877329,0.456164956,0.732472301,0.467825025,0.752238512,0.441585422,0.848311663,0.445781708,0.902693093,0.430676758,0.873473644,0.430699676,0.927977979,0.47446537,0.858412027,0.477110952,0.956711292
0.497564346,0.338860214,0.494500101,0.323240697,0.493954778,0.322946459,0.493516833,0.322633713,0.493220866,0.323233157,0.491619647,0.323102415,0.489838541,0.322968215,0.481010348,0.325617045,0.476521999,0.325720012,0.493027896,0.353544027,0.491605341,0.353611559,0.450368613,0.408901513,0.459673315,0.416246653,0.441860765,0.511872828,0.520675361,0.512932241,0.466949075,0.567287683,0.578560054,0.48123616,0.473819315,0.580881536,0.592523515,0.483022958,0.47774151,0.578154266,0.593231261,0.470693827,0.474559635,0.575624049,0.58866936,0.469257921,0.424004585,0.617911041,0.439172328,0.630540788,0.455345601,0.737889349,0.462421715,0.756446302,0.441598058,0.849493206,0.444384724,0.905496955,0.431155801,0.87404263,0.430326283,0.932018638,0.474417329,0.858396351,0.476807714,0.957150519
