x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32
0.575629592,0.306991011,0.573185384,0.290976495,0.571534872,0.28975141,0.570048511,0.288621634,0.573855639,0.291940391,0.572884023,0.291500866,0.572060883,0.291129798,0.559619009,0.289499432,0.563915312,0.292884529,0.569737971,0.319835573,0.570494592,0.320221007,0.514803469,0.358684599,0.559698403,0.392975956,0.478274941,0.425942242,0.556794047,0.513921559,0.489346236,0.494500101,0.575806439,0.601200283,0.492747843,0.513842404,0.581776083,0.629169881,0.496621341,0.511982262,0.584488809,0.628901541,0.495741695,0.50465405,0.581762314,0.620240092,0.499558866,0.572642207,0.533545315,0.577219725,0.472577572,0.67978698,0.587100923,0.678799033,0.42797789,0.795166492,0.598950028,0.821589053,0.41984874,0.819671094,0.586706161,0.848388135,0.451218724,0.795566082,0.632925093,0.846877873
0.596330643,0.30952698,0.592673242,0.2949799,0.590731621,0.293962836,0.588561714,0.293029845,0.593478501,0.295975834,0.592553675,0.295810342,0.591781735,0.295706779,0.578379691,0.295310229,0.583574593,0.298646539,0.589312375,0.323295474,0.590374053,0.32347396,0.528961658,0.361784637,0.584803522,0.406636834,0.488050759,0.427219778,0.590075552,0.519378543,0.489562988,0.493072003,0.60740447,0.574180722,0.490941107,0.508900642,0.612692535,0.585698485,0.495638251,0.506124973,0.610674977,0.577225387,0.496183842,0.500053465,0.606567204,0.568601787,0.509141862,0.572547793,0.541638374,0.580817938,0.477132052,0.680563092,0.598398089,0.680796087,0.43007642,0.790237904,0.598945975,0.821579993,0.421006083,0.813102305,0.586722493,0.84868598,0.452578396,0.796497643,0.633476853,0.847887039
0.60391742,0.313172132,0.600611627,0.297850192,0.598732054,0.296897918,0.596633911,0.296036988,0.601306021,0.298958093,0.600477457,0.298928976,0.599648654,0.298857719,0.586049438,0.298270673,0.591323018,0.302146673,0.596583545,0.326606631,0.597613931,0.327079475,0.534657478,0.363321632,0.59384346,0.408560663,0.494266391,0.428447813,0.606702209,0.516574502,0.491872221,0.492310971,0.623539925,0.553176522,0.491812199,0.507561386,0.631067693,0.564207673,0.496682227,0.504959822,0.62849623,0.554526091,0.498117417,0.49891606,0.62488234,0.550398052,0.511775732,0.572280347,0.545022607,0.583649337,0.481324941,0.678920686,0.602141976,0.682688773,0.433527768,0.786857486,0.599315524,0.822050989,0.423378617,0.807821333,0.586801529,0.84871161,0.453375489,0.796490908,0.633516967,0.848320067
0.615137815,0.321949422,0.613663077,0.307692677,0.612417817,0.306740642,0.610919893,0.305574983,0.614037752,0.308243096,0.613288283,0.307850063,0.612417102,0.307232589,0.599710703,0.30633679,0.603716731,0.309092104,0.609135747,0.335496098,0.60947156,0.335508138,0.545165002,0.369333118,0.605100989,0.414524347,0.503871679,0.437104464,0.642229497,0.499299347,0.498085648,0.497167856,0.69376111,0.52350235,0.496032417,0.51214695,0.705964088,0.539479136,0.500937581,0.510350347,0.706764519,0.527325332,0.503222644,0.504353642,0.702062905,0.521532118,0.517201543,0.572259903,0.55131346,0.587670743,0.490766704,0.673420787,0.607508004,0.685038328,0.440952897,0.783355892,0.599316418,0.821884453,0.431606382,0.799491763,0.587042034,0.848805487,0.453462064,0.798771977,0.633501232,0.848910689
0.622362196,0.328117937,0.621010005,0.313157827,0.61964345,0.312009931,0.618035913,0.310617477,0.621303201,0.313725829,0.620456517,0.313196391,0.619406402,0.312415272,0.60618037,0.311415464,0.609797359,0.313967377,0.616249025,0.340987206,0.616504312,0.341207922,0.550098836,0.37320739,0.61108768,0.417062461,0.507602155,0.439649016,0.652534842,0.47556442,0.499911159,0.502603292,0.684286654,0.46110934,0.49696359,0.519131958,0.696759224,0.463784277,0.501841009,0.517863452,0.694487035,0.453241348,0.504090488,0.512080073,0.689596951,0.45215103,0.518490016,0.572192371,0.552139461,0.58958745,0.492897511,0.671551824,0.609135211,0.68532747,0.444286048,0.781583667,0.599383652,0.821519792,0.434876353,0.796740592,0.587051511,0.848815084,0.454854876,0.800257206,0.633714676,0.849179626
0.629075766,0.331900686,0.626568556,0.317364961,0.624918282,0.316335291,0.622980535,0.31515947,0.627244353,0.31811282,0.626312256,0.317868173,0.625381529,0.317652017,0.611926317,0.318341374,0.616402626,0.32144174,0.622154415,0.346477211,0.622980058,0.346938372,0.55439961,0.379555494,0.62161696,0.423661172,0.513032436,0.444226444,0.668398857,0.447170466,0.501076221,0.509043396,0.692524254,0.367902428,0.496885866,0.526444733,0.700205982,0.348425835,0.501927018,0.526432037,0.694939911,0.338519186,0.504546762,0.521546602,0.691820502,0.344470322,0.520913243,0.572381318,0.553473771,0.594474256,0.495675981,0.66911298,0.612965643,0.685355544,0.448114902,0.777879715,0.599782526,0.820340693,0.439385802,0.793672025,0.586972833,0.848286033,0.455860525,0.801789463,0.633845508,0.849127769
0.629987955,0.334107041,0.627400219,0.319174737,0.625307739,0.317638427,0.6230039,0.316093981,0.628519893,0.320762038,0.627774298,0.320602387,0.62707448,0.320246279,0.612594306,0.3193326,0.618154526,0.323249489,0.623824656,0.347441494,0.625519514,0.348285586,0.555979073,0.382329375,0.623923063,0.422324687,0.513839126,0.445857286,0.670943916,0.430811226,0.500453532,0.513479114,0.679312527,0.34777239,0.496756852,0.529092908,0.681479394,0.325724691,0.501740813,0.529825389,0.675518215,0.3230111,0.504206061,0.525569022,0.673534095,0.332215428,0.521980226,0.573463261,0.554793179,0.598351121,0.4966515,0.668564618,0.614652753,0.685588419,0.449626178,0.77698189,0.599886298,0.820422292,0.440291613,0.792752385,0.586911917,0.848388314,0.455914706,0.801983058,0.633695364,0.849070668
0.624034226,0.33386299,0.621985137,0.317766726,0.619936585,0.31661877,0.617576838,0.315400898,0.623396695,0.319244802,0.622825325,0.319428742,0.622428,0.319539428,0.607297301,0.318118572,0.61483258,0.323478192,0.617471039,0.346701831,0.619481206,0.347556233,0.554169834,0.383766025,0.620709121,0.41640079,0.511442244,0.450494289,0.665233791,0.409409881,0.499189585,0.516899824,0.658287406,0.327967584,0.493996799,0.532506049,0.649992287,0.309412241,0.499016494,0.53345561,0.642951965,0.308460087,0.502618194,0.52847749,0.644546151,0.316368312,0.523496568,0.574185729,0.557278216,0.599393308,0.49746719,0.667880058,0.615521014,0.685809612,0.451251656,0.775838971,0.600146472,0.819842637,0.441323757,0.792605996,0.586957335,0.848176777,0.456080377,0.804180562,0.633751035,0.849129379
0.615042806,0.33223179,0.613308609,0.316663891,0.611933947,0.315735251,0.610531867,0.314928681,0.61473,0.318074226,0.614579797,0.318170369,0.614726722,0.318275124,0.600803316,0.317149431,0.609312713,0.321799606,0.610299647,0.345389426,0.611938536,0.346411914,0.547962904,0.382205665,0.617331684,0.408056259,0.508146226,0.455363423,0.656968057,0.410959244,0.492561698,0.525307834,0.642478824,0.338044226,0.487494946,0.543343663,0.635490298,0.319344282,0.492516667,0.542301655,0.629290819,0.320351928,0.4957605,0.536408186,0.629482627,0.328065157,0.523774803,0.575198174,0.558523953,0.598291636,0.498466969,0.669077635,0.613948286,0.685726285,0.45069167,0.777734697,0.600950897,0.819209576,0.441298574,0.794218421,0.587189376,0.846835434,0.456932634,0.807347894,0.63408047,0.849299252
0.605536163,0.327346653,0.603744388,0.311590582,0.602193594,0.31058684,0.600588977,0.309702188,0.60536629,0.312810123,0.605320096,0.312766612,0.605494618,0.312620163,0.59162873,0.312731266,0.600016534,0.316549182,0.601323962,0.340122044,0.603356183,0.340912431,0.542260408,0.381719649,0.611404717,0.402693063,0.504501939,0.454512596,0.654644787,0.418815672,0.489727587,0.525853574,0.638015509,0.339687914,0.484926999,0.545234561,0.632628381,0.321097076,0.490255505,0.543432653,0.626222968,0.320908308,0.493314683,0.536835968,0.626443505,0.329097897,0.52318573,0.575323999,0.557561636,0.598091006,0.498561352,0.671234071,0.613138974,0.684970081,0.449976146,0.78156662,0.600946367,0.819214046,0.440709502,0.798797131,0.587197483,0.846846819,0.459178954,0.807672203,0.634159923,0.849297762
0.597577333,0.321426272,0.594579697,0.306046993,0.59276706,0.305281878,0.590675235,0.304585874,0.596557736,0.307365566,0.596360147,0.307496041,0.596321523,0.307533622,0.58218044,0.309185296,0.589946985,0.31190896,0.593168855,0.33457309,0.595943093,0.335283399,0.534779608,0.38159883,0.600125909,0.399207145,0.497953296,0.454259634,0.645020902,0.424013108,0.487045497,0.528591275,0.634695709,0.349127203,0.482717395,0.549734116,0.631703019,0.331488073,0.488396496,0.548904002,0.625617623,0.330458105,0.491501242,0.541363835,0.62565285,0.338214844,0.517771482,0.575732291,0.555412114,0.597685933,0.498183608,0.674661756,0.609490275,0.684608579,0.449525893,0.789506257,0.600970685,0.819220483,0.440286636,0.808897436,0.58731842,0.84674257,0.461121976,0.808913291,0.634303093,0.849287868
0.579277754,0.314699113,0.576520503,0.299852282,0.575285077,0.299043715,0.573868871,0.298314601,0.577205837,0.30101338,0.57674855,0.300983787,0.57651329,0.300858289,0.561707258,0.303922445,0.568653405,0.305498689,0.574647605,0.327680975,0.576259077,0.327941835,0.517674744,0.378024101,0.578780234,0.398480356,0.479420751,0.45387435,0.617132783,0.440257221,0.482112765,0.536876738,0.626176059,0.370873362,0.481713355,0.558551371,0.625972569,0.345206946,0.487790912,0.557064474,0.621296525,0.339372963,0.490105659,0.549355209,0.620770156,0.347906917,0.505784988,0.576578915,0.543088257,0.595357716,0.495299309,0.682432353,0.597359538,0.684080184,0.446329474,0.804074824,0.599862218,0.819934189,0.437051505,0.829866111,0.5869627,0.84758693,0.462441087,0.811973393,0.634456098,0.850612819
0.562868118,0.308373034,0.55822295,0.293144643,0.556667626,0.292822331,0.555046737,0.292543352,0.558724046,0.29389587,0.557759225,0.294066221,0.556774795,0.294054896,0.544888258,0.298757136,0.548650444,0.299561918,0.557945073,0.32438904,0.55842483,0.324516714,0.49940595,0.377085268,0.557480872,0.398682266,0.466372162,0.453493267,0.591457784,0.474618256,0.474608898,0.538745224,0.608343661,0.421053678,0.475309581,0.560443342,0.614424109,0.404199064,0.481728911,0.559742153,0.609094381,0.396824032,0.48298201,0.552428126,0.60600698,0.401939124,0.494411051,0.583066702,0.530002177,0.594180703,0.487573653,0.689069211,0.579391301,0.684060574,0.442123264,0.810609818,0.597314239,0.820948839,0.433289886,0.838224471,0.586611927,0.84805423,0.462317944,0.811881483,0.634221673,0.847719133
